transaction_id,transaction_date,account_id,security_id,advisor_id,transaction_type,quantity,price,trade_value,brokerage_fee,tax_amount,source_system,batch_id,load_date,record_created_ts,record_updated_ts
ab7d791d-a4db-4c96-acba-4df72e8cf610,2026-04-10,ACC000394,SEC00146,ADV0020,SELL,214,2050.96,438905.44,877.81,790.03,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129215,2026-07-16 11:10:59.129215
d3dde3ba-836a-4fd2-bf04-1c68bd11a234,2026-01-22,ACC000182,SEC00040,ADV0007,BUY,97,4473.45,433924.65,867.85,781.06,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129235,2026-07-16 11:10:59.129235
ad7ee7df-ec30-468d-af0f-a139d941a331,2026-05-04,ACC000221,SEC00103,ADV0004,SELL,165,3782.33,624084.45,1248.17,1123.35,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129251,2026-07-16 11:10:59.129251
dc00b435-a779-40ae-b2fe-329607abb87a,2025-07-11,ACC000728,SEC00096,ADV0017,SELL,254,2309.61,586640.94,1173.28,1055.95,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129269,2026-07-16 11:10:59.129269
60efe29b-c434-440e-9a0f-6158ac5e8baa,2025-09-18,ACC000013,SEC00135,ADV0014,BUY,155,694.95,107717.25,215.43,193.89,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129285,2026-07-16 11:10:59.129285
2cae7852-250c-4c80-b354-cd210f2a2dd2,2025-09-15,ACC000051,SEC00064,ADV0009,BUY,268,4742.88,1271091.84,2542.18,2287.97,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129300,2026-07-16 11:10:59.129300
3da46540-40ab-47f7-9eec-51586a685b69,2025-07-14,ACC000336,SEC00022,ADV0004,BUY,103,3055.3,314695.9,629.39,566.45,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129315,2026-07-16 11:10:59.129315
74f4cec2-72cf-4e2d-a2d3-49d3c5bbbfa0,2025-01-05,ACC000130,SEC00018,ADV0007,SELL,207,148.23,30683.61,61.37,55.23,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129330,2026-07-16 11:10:59.129330
d49b513c-6fab-4029-b17a-187fa7dc6be2,2026-11-06,ACC000305,SEC00120,ADV0018,SELL,26,3296.62,85712.12,171.42,154.28,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129345,2026-07-16 11:10:59.129345
5f2a0090-38ef-4acc-a53a-24324f915e26,2025-03-10,ACC000151,SEC00079,ADV0006,BUY,431,3123.0,1346013.0,2692.03,2422.82,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129360,2026-07-16 11:10:59.129360
fac8da95-df95-4dfd-a3d1-903e8c286ec8,2026-08-01,ACC000035,SEC00019,ADV0019,BUY,446,1492.8,665788.8,1331.58,1198.42,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129376,2026-07-16 11:10:59.129376
7c125204-c3df-42cf-be02-b0b7ebfea608,2026-06-13,ACC000308,SEC00148,ADV0018,SELL,61,181.75,11086.75,22.17,19.96,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129391,2026-07-16 11:10:59.129391
a439130c-0742-4cc1-ba3a-44871f45d80b,2026-07-11,ACC000330,SEC00121,ADV0003,BUY,78,4515.55,352212.9,704.43,633.98,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129409,2026-07-16 11:10:59.129409
aa27399d-f00f-4c67-ae0f-433cb456e3d0,2026-03-22,ACC000034,SEC00084,ADV0012,SELL,303,3103.2,940269.6,1880.54,1692.49,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129428,2026-07-16 11:10:59.129428
f179cf60-ce3c-40b4-b1ec-f71a3dec9b71,2026-11-15,ACC000305,SEC00035,ADV0018,SELL,82,3737.19,306449.58,612.9,551.61,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129444,2026-07-16 11:10:59.129444
fb706ca7-cc61-4d80-9174-cb9bb40f4fe1,2026-12-28,ACC000012,SEC00039,ADV0013,BUY,169,3143.32,531221.08,1062.44,956.2,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129458,2026-07-16 11:10:59.129458
05b32368-d364-4c65-9c0b-9d9fd5fcbaf6,2025-08-26,ACC000532,SEC00008,ADV0014,SELL,94,1244.31,116965.14,233.93,210.54,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129473,2026-07-16 11:10:59.129473
7b12ee16-9c12-4e07-8f61-51e773936179,2025-04-15,ACC000437,SEC00067,ADV0006,SELL,220,3082.29,678103.8,1356.21,1220.59,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129507,2026-07-16 11:10:59.129507
0637458e-943c-4960-afaf-b1ea3de631b1,2026-07-13,ACC000129,SEC00009,ADV0010,SELL,469,4694.69,2201809.61,4403.62,3963.26,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129529,2026-07-16 11:10:59.129529
88157888-3a1d-4028-87a7-3854c7d71d8a,2025-01-05,ACC000412,SEC00022,ADV0013,SELL,274,745.37,204231.38,408.46,367.62,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129544,2026-07-16 11:10:59.129544
01db981d-20a7-4b6b-90c9-c33fe00de1c2,2025-01-03,ACC000675,SEC00115,ADV0009,SELL,187,1305.42,244113.54,488.23,439.4,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129560,2026-07-16 11:10:59.129560
db37fadf-30a8-40ac-9f95-15d6159af24a,2026-03-17,ACC000419,SEC00147,ADV0012,SELL,52,4688.59,243806.68,487.61,438.85,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129575,2026-07-16 11:10:59.129575
bb15ad3a-f0a4-4a14-9126-77a7f6fff3d8,2026-10-30,ACC000492,SEC00075,ADV0018,BUY,79,3812.71,301204.09,602.41,542.17,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129590,2026-07-16 11:10:59.129590
5c429bfe-6ba3-40c1-9e21-083c9599cf91,2025-11-11,ACC000318,SEC00126,ADV0017,SELL,127,3997.47,507678.69,1015.36,913.82,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129609,2026-07-16 11:10:59.129609
c6a52c2a-431a-4847-82c4-d403da4e0e5b,2025-08-19,ACC000124,SEC00019,ADV0014,BUY,364,900.5,327782.0,655.56,590.01,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129625,2026-07-16 11:10:59.129625
30f0cee8-0f5a-4baf-a0c7-7f9bfa01348b,2026-02-19,ACC000494,SEC00025,ADV0013,BUY,339,3131.5,1061578.5,2123.16,1910.84,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129640,2026-07-16 11:10:59.129640
e4823eab-8f3e-4b80-9b83-3f9531f6f2f6,2025-07-21,ACC000054,SEC00044,ADV0003,BUY,255,2501.94,637994.7,1275.99,1148.39,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129655,2026-07-16 11:10:59.129655
ccd5fe2c-1670-4a69-a37c-20953f3de942,2025-08-20,ACC000509,SEC00108,ADV0014,BUY,497,1813.1,901110.7,1802.22,1622.0,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129670,2026-07-16 11:10:59.129670
3f3168e5-d8a1-4426-8e27-ce264b287adf,2025-07-03,ACC000776,SEC00012,ADV0004,BUY,295,3832.8,1130676.0,2261.35,2035.22,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129691,2026-07-16 11:10:59.129691
1a079b33-b033-47f0-b5c5-aa9f33af69b4,2026-08-21,ACC000712,SEC00019,ADV0016,BUY,171,4183.3,715344.3,1430.69,1287.62,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129708,2026-07-16 11:10:59.129708
af1fb2fb-ecca-4b15-b619-d1a2968dda8a,2026-04-16,ACC000529,SEC00011,ADV0014,BUY,248,1047.54,259789.92,519.58,467.62,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129723,2026-07-16 11:10:59.129723
240a8050-b891-459c-90bf-32a8f5d50360,2025-10-28,ACC000306,SEC00080,ADV0003,SELL,375,1000.86,375322.5,750.64,675.58,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129738,2026-07-16 11:10:59.129738
c88b7d54-a120-428b-ab61-7d0138dfaf1d,2025-01-01,ACC000460,SEC00070,ADV0012,SELL,147,2794.76,410829.72,821.66,739.49,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129754,2026-07-16 11:10:59.129754
89beff3a-9740-4e38-b339-6897349a429c,2026-07-02,ACC000442,SEC00107,ADV0002,BUY,14,2275.26,31853.64,63.71,57.34,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129773,2026-07-16 11:10:59.129773
8d2378dd-461f-45ff-b167-e46e8a68b49c,2025-03-09,ACC000794,SEC00002,ADV0010,SELL,116,1644.54,190766.64,381.53,343.38,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129789,2026-07-16 11:10:59.129789
b2f40d64-34e0-424c-bccc-98f43ea3f5d4,2026-09-15,ACC000424,SEC00019,ADV0014,SELL,165,473.46,78120.9,156.24,140.62,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129804,2026-07-16 11:10:59.129804
a7ef4470-94c9-4ac2-a8cb-bb5b4177cfb6,2026-12-06,ACC000645,SEC00143,ADV0002,SELL,18,4889.54,88011.72,176.02,158.42,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129823,2026-07-16 11:10:59.129823
9b273962-d8f3-44e6-b997-95a7287f451d,2026-11-05,ACC000092,SEC00043,ADV0014,SELL,248,3505.87,869455.76,1738.91,1565.02,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129838,2026-07-16 11:10:59.129838
eaf280cf-d533-4bd7-8fc5-efc228913a3f,2025-07-17,ACC000081,SEC00066,ADV0007,BUY,138,1823.21,251602.98,503.21,452.89,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129852,2026-07-16 11:10:59.129852
539c0f77-465f-460d-8e9a-ff85b5e596b4,2025-12-29,ACC000620,SEC00131,ADV0007,BUY,417,459.54,191628.18,383.26,344.93,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129867,2026-07-16 11:10:59.129867
5ba73ac7-0689-4753-bbf8-c667e238f6f3,2025-03-22,ACC000353,SEC00025,ADV0007,SELL,178,2768.58,492807.24,985.61,887.05,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129883,2026-07-16 11:10:59.129883
11353677-ff65-4c7b-85b6-fdd474564684,2026-09-27,ACC000463,SEC00101,ADV0003,SELL,134,1429.12,191502.08,383.0,344.7,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129898,2026-07-16 11:10:59.129898
f610053c-8ea2-49a1-bb7b-95fed678bd48,2026-02-12,ACC000255,SEC00013,ADV0003,SELL,309,3365.39,1039905.51,2079.81,1871.83,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129913,2026-07-16 11:10:59.129913
f96b0f40-9093-4826-85c7-94d2bc8cc94d,2025-01-12,ACC000485,SEC00063,ADV0018,BUY,2,347.83,695.66,1.39,1.25,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129931,2026-07-16 11:10:59.129931
72e3e8f1-6f58-4aa1-934b-c25b0285945b,2025-11-16,ACC000735,SEC00031,ADV0015,SELL,160,1662.77,266043.2,532.09,478.88,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129948,2026-07-16 11:10:59.129948
7ad38c7d-4af7-4d23-a569-82091fb91e21,2026-12-30,ACC000019,SEC00140,ADV0016,BUY,390,1318.36,514160.4,1028.32,925.49,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129963,2026-07-16 11:10:59.129963
dc8fe41d-3a13-40ab-a09a-0df4bbe53b09,2025-01-25,ACC000183,SEC00054,ADV0001,SELL,42,4040.93,169719.06,339.44,305.49,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129978,2026-07-16 11:10:59.129978
f584aec9-e3ad-41d9-9dc9-bff10a143c26,2025-02-10,ACC000404,SEC00062,ADV0014,SELL,394,885.56,348910.64,697.82,628.04,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.129993,2026-07-16 11:10:59.129993
489cfe2f-9082-46f6-ac32-44bace48f145,2025-10-13,ACC000558,SEC00006,ADV0013,SELL,284,2056.77,584122.68,1168.25,1051.42,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130008,2026-07-16 11:10:59.130008
cc840f5d-e306-441d-89c7-b877881adb2f,2026-02-06,ACC000547,SEC00083,ADV0013,BUY,277,160.99,44594.23,89.19,80.27,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130024,2026-07-16 11:10:59.130024
58831baf-fd0c-48bb-924c-a431c8cd8e14,2026-01-27,ACC000623,SEC00073,ADV0003,SELL,358,1755.94,628626.52,1257.25,1131.53,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130038,2026-07-16 11:10:59.130038
c5173088-c6a0-48f5-8f83-91ce64deefb4,2025-07-28,ACC000727,SEC00061,ADV0004,SELL,308,1112.57,342671.56,685.34,616.81,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130053,2026-07-16 11:10:59.130053
1588d7d8-a9c2-4891-b218-3af4891665d9,2025-02-26,ACC000739,SEC00049,ADV0007,SELL,214,747.54,159973.56,319.95,287.95,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130072,2026-07-16 11:10:59.130072
f335f8d7-7736-42a1-9854-a58a3f01d0a3,2026-05-31,ACC000308,SEC00130,ADV0018,BUY,135,4265.02,575777.7,1151.56,1036.4,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130091,2026-07-16 11:10:59.130091
7b40c6da-8f72-41e0-a2b1-506ccf1158a4,2026-05-15,ACC000781,SEC00011,ADV0019,SELL,394,4218.11,1661935.34,3323.87,2991.48,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130107,2026-07-16 11:10:59.130107
aca4e863-3623-45d6-a859-e411fe4b3a08,2026-11-27,ACC000044,SEC00031,ADV0005,BUY,306,924.12,282780.72,565.56,509.01,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130123,2026-07-16 11:10:59.130123
3eaa2406-2322-4ce5-80e7-28569b60acbf,2026-12-11,ACC000554,SEC00073,ADV0018,BUY,430,3642.14,1566120.2,3132.24,2819.02,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130138,2026-07-16 11:10:59.130138
a60cb156-0755-4554-a083-166ad1a6edbc,2025-05-29,ACC000081,SEC00100,ADV0007,SELL,48,1078.49,51767.52,103.54,93.18,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130152,2026-07-16 11:10:59.130152
a46cbd40-4894-4803-ab41-a7839819ec45,2025-10-10,ACC000103,SEC00142,ADV0020,SELL,50,1742.9,87145.0,174.29,156.86,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130167,2026-07-16 11:10:59.130167
961ceac9-49ec-47bb-b416-089956732711,2026-02-13,ACC000575,SEC00062,ADV0003,BUY,25,1780.26,44506.5,89.01,80.11,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130182,2026-07-16 11:10:59.130182
b80f6798-bd0a-4011-b4ce-df6549b64011,2026-11-03,ACC000674,SEC00104,ADV0006,BUY,62,646.05,40055.1,80.11,72.1,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130203,2026-07-16 11:10:59.130203
9d755e48-8efa-4190-9bab-42a8ac145c85,2026-11-20,ACC000303,SEC00041,ADV0004,BUY,233,4013.73,935199.09,1870.4,1683.36,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130219,2026-07-16 11:10:59.130219
77c8256d-cf27-4696-9aa7-2ee484ef62e5,2026-04-27,ACC000019,SEC00002,ADV0016,SELL,161,1206.86,194304.46,388.61,349.75,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130233,2026-07-16 11:10:59.130233
2d5a1056-c72d-4a1f-ac46-69fd9c98f47f,2026-12-30,ACC000489,SEC00072,ADV0013,SELL,488,1435.92,700728.96,1401.46,1261.31,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130255,2026-07-16 11:10:59.130255
c17fb363-cc2a-4883-aed1-00b55a5c9c19,2025-02-28,ACC000492,SEC00137,ADV0018,BUY,372,3521.3,1309923.6,2619.85,2357.86,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130272,2026-07-16 11:10:59.130272
07183c1f-0664-426e-8b42-b8b432987f73,2026-03-31,ACC000656,SEC00017,ADV0020,SELL,459,1063.76,488265.84,976.53,878.88,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130287,2026-07-16 11:10:59.130287
25575de0-380b-44fd-b509-502d4bc47d35,2026-09-25,ACC000400,SEC00147,ADV0008,SELL,382,459.8,175643.6,351.29,316.16,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130301,2026-07-16 11:10:59.130301
ee68a998-aad5-4d20-aa1b-37c5c9dd3108,2026-03-08,ACC000747,SEC00125,ADV0004,SELL,125,2925.24,365655.0,731.31,658.18,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130316,2026-07-16 11:10:59.130316
cbde3f0a-c7a8-4dbd-9831-80756acc6d6c,2025-07-04,ACC000418,SEC00064,ADV0012,SELL,68,4376.62,297610.16,595.22,535.7,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130331,2026-07-16 11:10:59.130331
12774675-4f52-4463-9bdb-bc3fabc0b5c3,2025-01-03,ACC000720,SEC00094,ADV0005,BUY,389,2923.47,1137229.83,2274.46,2047.01,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130346,2026-07-16 11:10:59.130346
751f3bbc-1e95-4278-a940-a1da8149ee5e,2025-03-17,ACC000014,SEC00137,ADV0011,SELL,71,3770.3,267691.3,535.38,481.84,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130361,2026-07-16 11:10:59.130361
db00cdba-a99c-4a9b-a77e-1b67075e3d99,2026-07-23,ACC000017,SEC00115,ADV0010,BUY,67,1932.45,129474.15,258.95,233.05,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130375,2026-07-16 11:10:59.130375
eb4fbf2d-d38c-47b6-8b8d-b6c82bfe07ec,2026-02-15,ACC000222,SEC00013,ADV0020,SELL,465,2002.48,931153.2,1862.31,1676.08,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130390,2026-07-16 11:10:59.130390
386ee10e-ae8a-4b24-a180-4023a1b8068c,2026-02-10,ACC000054,SEC00102,ADV0003,BUY,202,1258.87,254291.74,508.58,457.73,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130408,2026-07-16 11:10:59.130408
33272850-369f-4cb6-9995-22b5bdc8e795,2025-02-15,ACC000445,SEC00034,ADV0003,BUY,425,140.98,59916.5,119.83,107.85,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130425,2026-07-16 11:10:59.130425
e35f7d8e-23ae-4607-a83f-8e3e73fd5758,2025-01-09,ACC000663,SEC00140,ADV0020,BUY,325,2201.78,715578.5,1431.16,1288.04,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130440,2026-07-16 11:10:59.130440
8a778f24-5cf8-4820-aea4-f45cc088d2fc,2025-02-14,ACC000012,SEC00031,ADV0013,BUY,441,1160.14,511621.74,1023.24,920.92,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130455,2026-07-16 11:10:59.130455
237f2401-830d-4904-8c8a-1f83a1da612a,2026-10-17,ACC000061,SEC00008,ADV0005,BUY,413,3729.82,1540415.66,3080.83,2772.75,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130469,2026-07-16 11:10:59.130469
0e3eb8fd-c0a5-431c-8ad1-52e734af1fdf,2025-09-26,ACC000374,SEC00087,ADV0012,BUY,70,214.2,14994.0,29.99,26.99,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130496,2026-07-16 11:10:59.130496
4350e4fd-3ece-406c-9f97-fdf628cf4acc,2026-04-17,ACC000706,SEC00095,ADV0018,SELL,103,3860.22,397602.66,795.21,715.68,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130512,2026-07-16 11:10:59.130512
426e937e-2ef4-4050-a656-4342bb8fcfd9,2025-04-25,ACC000713,SEC00148,ADV0004,BUY,306,1896.67,580381.02,1160.76,1044.69,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130527,2026-07-16 11:10:59.130527
2f1dbc1c-58eb-4cdd-8e25-67e0ff718783,2026-07-01,ACC000402,SEC00111,ADV0001,BUY,22,342.74,7540.28,15.08,13.57,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130542,2026-07-16 11:10:59.130542
0ede5a04-05bd-417c-bace-59f3d49dd860,2025-12-24,ACC000137,SEC00127,ADV0004,SELL,442,4838.34,2138546.28,4277.09,3849.38,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130558,2026-07-16 11:10:59.130558
286780c5-310c-46bb-a0fd-47dd3b25b926,2025-10-07,ACC000678,SEC00036,ADV0005,BUY,165,1363.17,224923.05,449.85,404.86,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130577,2026-07-16 11:10:59.130577
22ef69d9-4abb-497b-b7da-9076491ec3b6,2026-09-12,ACC000327,SEC00073,ADV0006,SELL,147,3761.12,552884.64,1105.77,995.19,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130597,2026-07-16 11:10:59.130597
c6a21bb5-79f5-4609-8a04-1ea69e742ea9,2025-05-08,ACC000338,SEC00143,ADV0010,BUY,116,2617.59,303640.44,607.28,546.55,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130612,2026-07-16 11:10:59.130612
4d28f4cd-7382-4ccc-a4f8-5ce15a0ae45f,2026-07-16,ACC000646,SEC00100,ADV0010,SELL,288,691.8,199238.4,398.48,358.63,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130627,2026-07-16 11:10:59.130627
33558db2-df7f-44cd-a429-2f085403c34d,2025-10-18,ACC000645,SEC00073,ADV0002,SELL,180,2694.02,484923.6,969.85,872.86,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130641,2026-07-16 11:10:59.130641
5c860fcf-8cf8-4b88-8cb1-1752978be295,2025-06-21,ACC000408,SEC00095,ADV0016,BUY,208,868.81,180712.48,361.42,325.28,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130657,2026-07-16 11:10:59.130657
35cebe47-e858-4298-8dac-b3e3cc8d831c,2025-02-23,ACC000127,SEC00081,ADV0015,SELL,253,3121.0,789613.0,1579.23,1421.3,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130672,2026-07-16 11:10:59.130672
df27a0ad-f4ee-42a8-9778-b5c4cef57a7c,2026-02-23,ACC000390,SEC00027,ADV0004,SELL,7,1250.2,8751.4,17.5,15.75,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130691,2026-07-16 11:10:59.130691
333fe7c8-3967-4ada-9671-2db74956687e,2025-02-01,ACC000143,SEC00115,ADV0003,BUY,159,2754.63,437986.17,875.97,788.38,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130708,2026-07-16 11:10:59.130708
62e973e2-8941-45e1-ad4a-a5b5f51c3249,2025-06-07,ACC000304,SEC00108,ADV0010,SELL,230,4332.09,996380.7,1992.76,1793.49,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130723,2026-07-16 11:10:59.130723
54134f6f-9bf1-4a08-ac12-9ae84a6593fa,2025-03-06,ACC000017,SEC00094,ADV0010,SELL,68,1064.03,72354.04,144.71,130.24,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130741,2026-07-16 11:10:59.130741
43bd2d6d-c785-44d9-a424-e5b0c43c6047,2025-07-23,ACC000028,SEC00002,ADV0015,BUY,37,1934.85,71589.45,143.18,128.86,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130757,2026-07-16 11:10:59.130757
1f517845-9e88-45d4-8269-61dcb0af3f3b,2026-10-13,ACC000452,SEC00024,ADV0005,SELL,118,3429.01,404623.18,809.25,728.32,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130772,2026-07-16 11:10:59.130772
1cd42a60-4a10-4a9f-bc70-cc8758ca9178,2026-03-10,ACC000509,SEC00014,ADV0014,SELL,415,560.06,232424.9,464.85,418.36,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130787,2026-07-16 11:10:59.130787
e4d7e0b6-173c-4a24-8e3a-31496c5e4613,2026-01-18,ACC000540,SEC00034,ADV0009,BUY,226,2903.2,656123.2,1312.25,1181.02,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130801,2026-07-16 11:10:59.130801
e0b4908c-8816-4dcc-8794-447d8eaac3a8,2025-09-09,ACC000262,SEC00084,ADV0012,SELL,155,467.76,72502.8,145.01,130.51,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130816,2026-07-16 11:10:59.130816
d1ed150d-cdf8-4741-9622-a9106327aba0,2026-12-28,ACC000453,SEC00097,ADV0017,SELL,291,1400.21,407461.11,814.92,733.43,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130831,2026-07-16 11:10:59.130831
e76a4dc9-0da1-4915-aa66-4b5a371bc61c,2025-04-10,ACC000750,SEC00082,ADV0004,SELL,382,1890.3,722094.6,1444.19,1299.77,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130846,2026-07-16 11:10:59.130846
49a34af7-c75e-4125-ab28-8d5075a05d65,2026-04-17,ACC000598,SEC00032,ADV0015,BUY,28,1664.66,46610.48,93.22,83.9,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130861,2026-07-16 11:10:59.130861
0df8c529-6eff-4bf5-921e-98acea536dd6,2026-10-15,ACC000777,SEC00148,ADV0001,SELL,330,4668.79,1540700.7,3081.4,2773.26,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130876,2026-07-16 11:10:59.130876
7e67d07f-8244-4add-be7d-e8abd3441bce,2025-11-04,ACC000446,SEC00104,ADV0001,BUY,494,3743.61,1849343.34,3698.69,3328.82,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130902,2026-07-16 11:10:59.130902
dfb6d1a2-0374-4093-9507-471f16ace75f,2025-05-07,ACC000440,SEC00142,ADV0006,BUY,170,2002.88,340489.6,680.98,612.88,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130918,2026-07-16 11:10:59.130918
bc68458f-735b-44bb-99f7-5a3d276a92f7,2026-09-14,ACC000200,SEC00127,ADV0007,SELL,452,1679.12,758962.24,1517.92,1366.13,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:59.130932,2026-07-16 11:10:59.130932
